stdio    D         file_stdio.c:109  file_stdio_fopen                 [   0.00000] opening G:\Documentos\GitHub\proyecto-primer-parcial\3erParcial\arboles\Debug\allegro5.cfg r
dtor     D               dtor.c:196  _al_register_destructor          [   0.16218] added dtor for sub_bitmap 0B8069A0, func 52C42243
dtor     D               dtor.c:196  _al_register_destructor          [   0.16220] added dtor for sub_bitmap 0B805F58, func 52C42243
dtor     D               dtor.c:196  _al_register_destructor          [   0.16223] added dtor for sub_bitmap 0B806538, func 52C42243
dtor     D               dtor.c:196  _al_register_destructor          [   0.16225] added dtor for sub_bitmap 0B806828, func 52C42243
dtor     D               dtor.c:196  _al_register_destructor          [   0.16233] added dtor for sub_bitmap 0B805510, func 52C42243
dtor     D               dtor.c:196  _al_register_destructor          [   0.16235] added dtor for sub_bitmap 0B806C90, func 52C42243
dtor     D               dtor.c:196  _al_register_destructor          [   0.16238] added dtor for sub_bitmap 0B8050A8, func 52C42243
dtor     D               dtor.c:196  _al_register_destructor          [   0.16240] added dtor for sub_bitmap 0B806E08, func 52C42243
dtor     D               dtor.c:196  _al_register_destructor          [   0.16243] added dtor for sub_bitmap 0B805398, func 52C42243
dtor     D               dtor.c:196  _al_register_destructor          [   0.16246] added dtor for sub_bitmap 0B805978, func 52C42243
dtor     D               dtor.c:196  _al_register_destructor          [   0.16248] added dtor for sub_bitmap 0B805AF0, func 52C42243
dtor     D               dtor.c:196  _al_register_destructor          [   0.16251] added dtor for sub_bitmap 0B806248, func 52C42243
dtor     D               dtor.c:196  _al_register_destructor          [   0.16254] added dtor for sub_bitmap 0B809DF8, func 52C42243
dtor     D               dtor.c:196  _al_register_destructor          [   0.16257] added dtor for sub_bitmap 0B809C80, func 52C42243
dtor     D               dtor.c:196  _al_register_destructor          [   0.16260] added dtor for sub_bitmap 0B8096A0, func 52C42243
dtor     D               dtor.c:196  _al_register_destructor          [   0.16262] added dtor for sub_bitmap 0B809238, func 52C42243
dtor     D               dtor.c:196  _al_register_destructor          [   0.16265] added dtor for sub_bitmap 0B80A3D8, func 52C42243
dtor     D               dtor.c:196  _al_register_destructor          [   0.16267] added dtor for sub_bitmap 0B809B08, func 52C42243
dtor     D               dtor.c:196  _al_register_destructor          [   0.16269] added dtor for sub_bitmap 0B80A550, func 52C42243
dtor     D               dtor.c:196  _al_register_destructor          [   0.16272] added dtor for sub_bitmap 0B80AB30, func 52C42243
dtor     D               dtor.c:196  _al_register_destructor          [   0.16274] added dtor for sub_bitmap 0B809F70, func 52C42243
dtor     D               dtor.c:196  _al_register_destructor          [   0.16278] added dtor for sub_bitmap 0B8093B0, func 52C42243
dtor     D               dtor.c:196  _al_register_destructor          [   0.16281] added dtor for sub_bitmap 0B80ACA8, func 52C42243
dtor     D               dtor.c:196  _al_register_destructor          [   0.16283] added dtor for sub_bitmap 0B809818, func 52C42243
dtor     D               dtor.c:196  _al_register_destructor          [   0.16286] added dtor for sub_bitmap 0B80A0E8, func 52C42243
dtor     D               dtor.c:196  _al_register_destructor          [   0.16289] added dtor for sub_bitmap 0B80A6C8, func 52C42243
dtor     D               dtor.c:196  _al_register_destructor          [   0.16291] added dtor for sub_bitmap 0B80AE20, func 52C42243
dtor     D               dtor.c:196  _al_register_destructor          [   0.16294] added dtor for sub_bitmap 0B8090C0, func 52C42243
dtor     D               dtor.c:196  _al_register_destructor          [   0.16296] added dtor for sub_bitmap 0B809990, func 52C42243
dtor     D               dtor.c:196  _al_register_destructor          [   0.16298] added dtor for sub_bitmap 0B80A840, func 52C42243
dtor     D               dtor.c:196  _al_register_destructor          [   0.16301] added dtor for sub_bitmap 0B809528, func 52C42243
dtor     D               dtor.c:196  _al_register_destructor          [   0.16303] added dtor for sub_bitmap 0B80A260, func 52C42243
dtor     D               dtor.c:196  _al_register_destructor          [   0.16306] added dtor for sub_bitmap 0B80A9B8, func 52C42243
dtor     D               dtor.c:196  _al_register_destructor          [   0.16309] added dtor for sub_bitmap 0B80BB10, func 52C42243
dtor     D               dtor.c:196  _al_register_destructor          [   0.16315] added dtor for sub_bitmap 0B80C268, func 52C42243
dtor     D               dtor.c:196  _al_register_destructor          [   0.16318] added dtor for sub_bitmap 0B80C3E0, func 52C42243
dtor     D               dtor.c:196  _al_register_destructor          [   0.16320] added dtor for sub_bitmap 0B80B820, func 52C42243
dtor     D               dtor.c:196  _al_register_destructor          [   0.16322] added dtor for sub_bitmap 0B80C558, func 52C42243
dtor     D               dtor.c:196  _al_register_destructor          [   0.16325] added dtor for sub_bitmap 0B80B6A8, func 52C42243
dtor     D               dtor.c:196  _al_register_destructor          [   0.16328] added dtor for sub_bitmap 0B80B998, func 52C42243
dtor     D               dtor.c:196  _al_register_destructor          [   0.16330] added dtor for sub_bitmap 0B80BF78, func 52C42243
dtor     D               dtor.c:196  _al_register_destructor          [   0.16332] added dtor for sub_bitmap 0B80BC88, func 52C42243
dtor     D               dtor.c:196  _al_register_destructor          [   0.16335] added dtor for sub_bitmap 0B80B240, func 52C42243
dtor     D               dtor.c:196  _al_register_destructor          [   0.16337] added dtor for sub_bitmap 0B80B0C8, func 52C42243
dtor     D               dtor.c:196  _al_register_destructor          [   0.16340] added dtor for sub_bitmap 0B80C6D0, func 52C42243
dtor     D               dtor.c:196  _al_register_destructor          [   0.16342] added dtor for sub_bitmap 0B80C0F0, func 52C42243
dtor     D               dtor.c:196  _al_register_destructor          [   0.16345] added dtor for sub_bitmap 0B80CB38, func 52C42243
dtor     D               dtor.c:196  _al_register_destructor          [   0.16347] added dtor for sub_bitmap 0B80C848, func 52C42243
dtor     D               dtor.c:196  _al_register_destructor          [   0.16349] added dtor for sub_bitmap 0B80C9C0, func 52C42243
dtor     D               dtor.c:196  _al_register_destructor          [   0.16352] added dtor for sub_bitmap 0B80BE00, func 52C42243
dtor     D               dtor.c:196  _al_register_destructor          [   0.16355] added dtor for sub_bitmap 0B80CCB0, func 52C42243
dtor     D               dtor.c:196  _al_register_destructor          [   0.16358] added dtor for sub_bitmap 0B80CE28, func 52C42243
dtor     D               dtor.c:196  _al_register_destructor          [   0.16360] added dtor for sub_bitmap 0B80B3B8, func 52C42243
dtor     D               dtor.c:196  _al_register_destructor          [   0.16363] added dtor for sub_bitmap 0B80B530, func 52C42243
dtor     D               dtor.c:196  _al_register_destructor          [   0.16367] added dtor for sub_bitmap 0B80DF80, func 52C42243
dtor     D               dtor.c:196  _al_register_destructor          [   0.16370] added dtor for sub_bitmap 0B80E9C8, func 52C42243
dtor     D               dtor.c:196  _al_register_destructor          [   0.16372] added dtor for sub_bitmap 0B80DB18, func 52C42243
dtor     D               dtor.c:196  _al_register_destructor          [   0.16375] added dtor for sub_bitmap 0B80E270, func 52C42243
dtor     D               dtor.c:196  _al_register_destructor          [   0.16377] added dtor for sub_bitmap 0B80E560, func 52C42243
dtor     D               dtor.c:196  _al_register_destructor          [   0.16379] added dtor for sub_bitmap 0B80E3E8, func 52C42243
dtor     D               dtor.c:196  _al_register_destructor          [   0.16382] added dtor for sub_bitmap 0B80D828, func 52C42243
dtor     D               dtor.c:196  _al_register_destructor          [   0.16384] added dtor for sub_bitmap 0B80D248, func 52C42243
dtor     D               dtor.c:196  _al_register_destructor          [   0.16387] added dtor for sub_bitmap 0B80D6B0, func 52C42243
dtor     D               dtor.c:196  _al_register_destructor          [   0.16389] added dtor for sub_bitmap 0B80EB40, func 52C42243
dtor     D               dtor.c:196  _al_register_destructor          [   0.16392] added dtor for sub_bitmap 0B80E0F8, func 52C42243
dtor     D               dtor.c:196  _al_register_destructor          [   0.16397] added dtor for sub_bitmap 0B80D9A0, func 52C42243
dtor     D               dtor.c:196  _al_register_destructor          [   0.16400] added dtor for sub_bitmap 0B80D3C0, func 52C42243
dtor     D               dtor.c:196  _al_register_destructor          [   0.16403] added dtor for sub_bitmap 0B80ECB8, func 52C42243
dtor     D               dtor.c:196  _al_register_destructor          [   0.16405] added dtor for sub_bitmap 0B80E6D8, func 52C42243
dtor     D               dtor.c:196  _al_register_destructor          [   0.16408] added dtor for sub_bitmap 0B80DC90, func 52C42243
dtor     D               dtor.c:196  _al_register_destructor          [   0.16411] added dtor for sub_bitmap 0B80EE30, func 52C42243
dtor     D               dtor.c:196  _al_register_destructor          [   0.16414] added dtor for sub_bitmap 0B80E850, func 52C42243
dtor     D               dtor.c:196  _al_register_destructor          [   0.16416] added dtor for sub_bitmap 0B80D538, func 52C42243
dtor     D               dtor.c:196  _al_register_destructor          [   0.16419] added dtor for sub_bitmap 0B80DE08, func 52C42243
dtor     D               dtor.c:196  _al_register_destructor          [   0.16421] added dtor for sub_bitmap 0B80D0D0, func 52C42243
dtor     D               dtor.c:196  _al_register_destructor          [   0.16565] added dtor for sub_bitmap 0B811E20, func 52C42243
dtor     D               dtor.c:196  _al_register_destructor          [   0.16571] added dtor for sub_bitmap 0B8119B8, func 52C42243
dtor     D               dtor.c:196  _al_register_destructor          [   0.16574] added dtor for sub_bitmap 0B811260, func 52C42243
dtor     D               dtor.c:196  _al_register_destructor          [   0.16576] added dtor for sub_bitmap 0B811CA8, func 52C42243
dtor     D               dtor.c:196  _al_register_destructor          [   0.16579] added dtor for sub_bitmap 0B812400, func 52C42243
dtor     D               dtor.c:196  _al_register_destructor          [   0.16581] added dtor for sub_bitmap 0B812E48, func 52C42243
dtor     D               dtor.c:196  _al_register_destructor          [   0.16583] added dtor for sub_bitmap 0B812288, func 52C42243
dtor     D               dtor.c:196  _al_register_destructor          [   0.16586] added dtor for sub_bitmap 0B8116C8, func 52C42243
dtor     D               dtor.c:196  _al_register_destructor          [   0.16589] added dtor for sub_bitmap 0B8113D8, func 52C42243
dtor     D               dtor.c:196  _al_register_destructor          [   0.16591] added dtor for sub_bitmap 0B812578, func 52C42243
dtor     D               dtor.c:196  _al_register_destructor          [   0.16595] added dtor for sub_bitmap 0B811B30, func 52C42243
dtor     D               dtor.c:196  _al_register_destructor          [   0.16597] added dtor for sub_bitmap 0B8126F0, func 52C42243
dtor     D               dtor.c:196  _al_register_destructor          [   0.16600] added dtor for sub_bitmap 0B812B58, func 52C42243
dtor     D               dtor.c:196  _al_register_destructor          [   0.16602] added dtor for sub_bitmap 0B811F98, func 52C42243
dtor     D               dtor.c:196  _al_register_destructor          [   0.16605] added dtor for sub_bitmap 0B8129E0, func 52C42243
dtor     D               dtor.c:196  _al_register_destructor          [   0.16608] added dtor for sub_bitmap 0B812110, func 52C42243
dtor     D               dtor.c:196  _al_register_destructor          [   0.16610] added dtor for sub_bitmap 0B812868, func 52C42243
dtor     D               dtor.c:196  _al_register_destructor          [   0.16612] added dtor for sub_bitmap 0B812CD0, func 52C42243
dtor     D               dtor.c:196  _al_register_destructor          [   0.16615] added dtor for sub_bitmap 0B811840, func 52C42243
dtor     D               dtor.c:196  _al_register_destructor          [   0.16617] added dtor for sub_bitmap 0B811550, func 52C42243
dtor     D               dtor.c:196  _al_register_destructor          [   0.16620] added dtor for sub_bitmap 0B8110E8, func 52C42243
dtor     D               dtor.c:196  _al_register_destructor          [   0.16628] added dtor for sub_bitmap 0B814CD8, func 52C42243
dtor     D               dtor.c:196  _al_register_destructor          [   0.16631] added dtor for sub_bitmap 0B813848, func 52C42243
dtor     D               dtor.c:196  _al_register_destructor          [   0.16634] added dtor for sub_bitmap 0B8149E8, func 52C42243
dtor     D               dtor.c:196  _al_register_destructor          [   0.16636] added dtor for sub_bitmap 0B814118, func 52C42243
dtor     D               dtor.c:196  _al_register_destructor          [   0.16639] added dtor for sub_bitmap 0B8130F0, func 52C42243
dtor     D               dtor.c:196  _al_register_destructor          [   0.16642] added dtor for sub_bitmap 0B8146F8, func 52C42243
dtor     D               dtor.c:196  _al_register_destructor          [   0.16644] added dtor for sub_bitmap 0B814E50, func 52C42243
dtor     D               dtor.c:196  _al_register_destructor          [   0.16647] added dtor for sub_bitmap 0B814870, func 52C42243
dtor     D               dtor.c:196  _al_register_destructor          [   0.16649] added dtor for sub_bitmap 0B813CB0, func 52C42243
dtor     D               dtor.c:196  _al_register_destructor          [   0.16652] added dtor for sub_bitmap 0B813B38, func 52C42243
dtor     D               dtor.c:196  _al_register_destructor          [   0.16655] added dtor for sub_bitmap 0B814290, func 52C42243
dtor     D               dtor.c:196  _al_register_destructor          [   0.16658] added dtor for sub_bitmap 0B813268, func 52C42243
dtor     D               dtor.c:196  _al_register_destructor          [   0.16661] added dtor for sub_bitmap 0B8133E0, func 52C42243
dtor     D               dtor.c:196  _al_register_destructor          [   0.16663] added dtor for sub_bitmap 0B813FA0, func 52C42243
dtor     D               dtor.c:196  _al_register_destructor          [   0.16666] added dtor for sub_bitmap 0B813E28, func 52C42243
dtor     D               dtor.c:196  _al_register_destructor          [   0.16668] added dtor for sub_bitmap 0B813558, func 52C42243
dtor     D               dtor.c:196  _al_register_destructor          [   0.16671] added dtor for sub_bitmap 0B8136D0, func 52C42243
dtor     D               dtor.c:196  _al_register_destructor          [   0.16673] added dtor for sub_bitmap 0B8139C0, func 52C42243
dtor     D               dtor.c:196  _al_register_destructor          [   0.16676] added dtor for sub_bitmap 0B814408, func 52C42243
dtor     D               dtor.c:196  _al_register_destructor          [   0.16679] added dtor for sub_bitmap 0B814B60, func 52C42243
dtor     D               dtor.c:196  _al_register_destructor          [   0.16682] added dtor for sub_bitmap 0B814580, func 52C42243
dtor     D               dtor.c:196  _al_register_destructor          [   0.16687] added dtor for sub_bitmap 0B81D2A8, func 52C42243
dtor     D               dtor.c:196  _al_register_destructor          [   0.16689] added dtor for sub_bitmap 0B81CB50, func 52C42243
dtor     D               dtor.c:196  _al_register_destructor          [   0.16692] added dtor for sub_bitmap 0B81B6C0, func 52C42243
dtor     D               dtor.c:196  _al_register_destructor          [   0.16695] added dtor for sub_bitmap 0B81D420, func 52C42243
dtor     D               dtor.c:196  _al_register_destructor          [   0.16697] added dtor for sub_bitmap 0B81AF68, func 52C42243
dtor     D               dtor.c:196  _al_register_destructor          [   0.16700] added dtor for sub_bitmap 0B81B838, func 52C42243
dtor     D               dtor.c:196  _al_register_destructor          [   0.16702] added dtor for sub_bitmap 0B81D598, func 52C42243
dtor     D               dtor.c:196  _al_register_destructor          [   0.16705] added dtor for sub_bitmap 0B81B3D0, func 52C42243
dtor     D               dtor.c:196  _al_register_destructor          [   0.16708] added dtor for sub_bitmap 0B81CFB8, func 52C42243
dtor     D               dtor.c:196  _al_register_destructor          [   0.16714] added dtor for sub_bitmap 0B81CE40, func 52C42243
dtor     D               dtor.c:196  _al_register_destructor          [   0.16717] added dtor for sub_bitmap 0B81D888, func 52C42243
dtor     D               dtor.c:196  _al_register_destructor          [   0.16720] added dtor for sub_bitmap 0B81CCC8, func 52C42243
dtor     D               dtor.c:196  _al_register_destructor          [   0.16723] added dtor for sub_bitmap 0B81C3F8, func 52C42243
dtor     D               dtor.c:196  _al_register_destructor          [   0.16726] added dtor for sub_bitmap 0B81C280, func 52C42243
dtor     D               dtor.c:196  _al_register_destructor          [   0.16728] added dtor for sub_bitmap 0B81D130, func 52C42243
dtor     D               dtor.c:196  _al_register_destructor          [   0.16731] added dtor for sub_bitmap 0B81B9B0, func 52C42243
dtor     D               dtor.c:196  _al_register_destructor          [   0.16734] added dtor for sub_bitmap 0B81D710, func 52C42243
dtor     D               dtor.c:196  _al_register_destructor          [   0.16736] added dtor for sub_bitmap 0B81DA00, func 52C42243
dtor     D               dtor.c:196  _al_register_destructor          [   0.16739] added dtor for sub_bitmap 0B81B548, func 52C42243
dtor     D               dtor.c:196  _al_register_destructor          [   0.16742] added dtor for sub_bitmap 0B81DB78, func 52C42243
dtor     D               dtor.c:196  _al_register_destructor          [   0.16745] added dtor for sub_bitmap 0B81B0E0, func 52C42243
dtor     D               dtor.c:196  _al_register_destructor          [   0.16748] added dtor for sub_bitmap 0B81DCF0, func 52C42243
dtor     D               dtor.c:196  _al_register_destructor          [   0.16751] added dtor for sub_bitmap 0B81C860, func 52C42243
dtor     D               dtor.c:196  _al_register_destructor          [   0.16754] added dtor for sub_bitmap 0B81B258, func 52C42243
dtor     D               dtor.c:196  _al_register_destructor          [   0.16756] added dtor for sub_bitmap 0B81C570, func 52C42243
dtor     D               dtor.c:196  _al_register_destructor          [   0.16759] added dtor for sub_bitmap 0B81BB28, func 52C42243
dtor     D               dtor.c:196  _al_register_destructor          [   0.16762] added dtor for sub_bitmap 0B81BCA0, func 52C42243
dtor     D               dtor.c:196  _al_register_destructor          [   0.16764] added dtor for sub_bitmap 0B81BE18, func 52C42243
dtor     D               dtor.c:196  _al_register_destructor          [   0.16767] added dtor for sub_bitmap 0B81BF90, func 52C42243
dtor     D               dtor.c:196  _al_register_destructor          [   0.16769] added dtor for sub_bitmap 0B81C9D8, func 52C42243
dtor     D               dtor.c:196  _al_register_destructor          [   0.16772] added dtor for sub_bitmap 0B81C108, func 52C42243
dtor     D               dtor.c:196  _al_register_destructor          [   0.16774] added dtor for sub_bitmap 0B81C6E8, func 52C42243
dtor     D               dtor.c:196  _al_register_destructor          [   0.16778] added dtor for sub_bitmap 0B81E158, func 52C42243
dtor     D               dtor.c:196  _al_register_destructor          [   0.16781] added dtor for sub_bitmap 0B81EA28, func 52C42243
dtor     D               dtor.c:196  _al_register_destructor          [   0.16783] added dtor for sub_bitmap 0B81E448, func 52C42243
dtor     D               dtor.c:196  _al_register_destructor          [   0.16786] added dtor for sub_bitmap 0B81DFE0, func 52C42243
dtor     D               dtor.c:196  _al_register_destructor          [   0.16788] added dtor for sub_bitmap 0B81EBA0, func 52C42243
dtor     D               dtor.c:196  _al_register_destructor          [   0.16791] added dtor for sub_bitmap 0B81DE68, func 52C42243
dtor     D               dtor.c:196  _al_register_destructor          [   0.16794] added dtor for sub_bitmap 0B81E8B0, func 52C42243
dtor     D               dtor.c:196  _al_register_destructor          [   0.16796] added dtor for sub_bitmap 0B81E2D0, func 52C42243
dtor     D               dtor.c:196  _al_register_destructor          [   0.16803] added dtor for sub_bitmap 0B81E738, func 52C42243
dtor     D               dtor.c:196  _al_register_destructor          [   0.16806] added dtor for sub_bitmap 0B81ED18, func 52C42243
dtor     D               dtor.c:196  _al_register_destructor          [   0.16808] added dtor for sub_bitmap 0B81E5C0, func 52C42243
dtor     D               dtor.c:196  _al_register_destructor          [   0.16812] added dtor for sub_bitmap 0B824090, func 52C42243
dtor     D               dtor.c:196  _al_register_destructor          [   0.16815] added dtor for sub_bitmap 0B823DA0, func 52C42243
dtor     D               dtor.c:196  _al_register_destructor          [   0.16818] added dtor for sub_bitmap 0B8234D0, func 52C42243
dtor     D               dtor.c:196  _al_register_destructor          [   0.16821] added dtor for sub_bitmap 0B821D50, func 52C42243
dtor     D               dtor.c:196  _al_register_destructor          [   0.16823] added dtor for sub_bitmap 0B821EC8, func 52C42243
dtor     D               dtor.c:196  _al_register_destructor          [   0.16826] added dtor for sub_bitmap 0B823938, func 52C42243
dtor     D               dtor.c:196  _al_register_destructor          [   0.16828] added dtor for sub_bitmap 0B8215F8, func 52C42243
dtor     D               dtor.c:196  _al_register_destructor          [   0.16831] added dtor for sub_bitmap 0B822040, func 52C42243
dtor     D               dtor.c:196  _al_register_destructor          [   0.16834] added dtor for sub_bitmap 0B823C28, func 52C42243
dtor     D               dtor.c:196  _al_register_destructor          [   0.16836] added dtor for sub_bitmap 0B821A60, func 52C42243
dtor     D               dtor.c:196  _al_register_destructor          [   0.16839] added dtor for sub_bitmap 0B823648, func 52C42243
dtor     D               dtor.c:196  _al_register_destructor          [   0.16842] added dtor for sub_bitmap 0B8237C0, func 52C42243
dtor     D               dtor.c:196  _al_register_destructor          [   0.16844] added dtor for sub_bitmap 0B823F18, func 52C42243
dtor     D               dtor.c:196  _al_register_destructor          [   0.16847] added dtor for sub_bitmap 0B8231E0, func 52C42243
dtor     D               dtor.c:196  _al_register_destructor          [   0.16850] added dtor for sub_bitmap 0B822A88, func 52C42243
dtor     D               dtor.c:196  _al_register_destructor          [   0.16852] added dtor for sub_bitmap 0B822910, func 52C42243
dtor     D               dtor.c:196  _al_register_destructor          [   0.16856] added dtor for sub_bitmap 0B823358, func 52C42243
dtor     D               dtor.c:196  _al_register_destructor          [   0.16859] added dtor for sub_bitmap 0B8221B8, func 52C42243
dtor     D               dtor.c:196  _al_register_destructor          [   0.16862] added dtor for sub_bitmap 0B824380, func 52C42243
dtor     D               dtor.c:196  _al_register_destructor          [   0.16864] added dtor for sub_bitmap 0B823AB0, func 52C42243
dtor     D               dtor.c:196  _al_register_destructor          [   0.16867] added dtor for sub_bitmap 0B8218E8, func 52C42243
dtor     D               dtor.c:196  _al_register_destructor          [   0.16870] added dtor for sub_bitmap 0B821BD8, func 52C42243
dtor     D               dtor.c:196  _al_register_destructor          [   0.16873] added dtor for sub_bitmap 0B824208, func 52C42243
dtor     D               dtor.c:196  _al_register_destructor          [   0.16875] added dtor for sub_bitmap 0B821770, func 52C42243
dtor     D               dtor.c:196  _al_register_destructor          [   0.16879] added dtor for sub_bitmap 0B822330, func 52C42243
dtor     D               dtor.c:196  _al_register_destructor          [   0.16882] added dtor for sub_bitmap 0B822620, func 52C42243
dtor     D               dtor.c:196  _al_register_destructor          [   0.16884] added dtor for sub_bitmap 0B822C00, func 52C42243
dtor     D               dtor.c:196  _al_register_destructor          [   0.16892] added dtor for sub_bitmap 0B8224A8, func 52C42243
dtor     D               dtor.c:196  _al_register_destructor          [   0.16895] added dtor for sub_bitmap 0B822798, func 52C42243
dtor     D               dtor.c:196  _al_register_destructor          [   0.16898] added dtor for sub_bitmap 0B822D78, func 52C42243
dtor     D               dtor.c:196  _al_register_destructor          [   0.16901] added dtor for sub_bitmap 0B822EF0, func 52C42243
dtor     D               dtor.c:196  _al_register_destructor          [   0.16903] added dtor for sub_bitmap 0B823068, func 52C42243
dtor     D               dtor.c:196  _al_register_destructor          [   0.16906] added dtor for sub_bitmap 0B8247E8, func 52C42243
dtor     D               dtor.c:196  _al_register_destructor          [   0.16909] added dtor for sub_bitmap 0B824960, func 52C42243
dtor     D               dtor.c:196  _al_register_destructor          [   0.16912] added dtor for sub_bitmap 0B824AD8, func 52C42243
dtor     D               dtor.c:196  _al_register_destructor          [   0.16915] added dtor for sub_bitmap 0B8250B8, func 52C42243
dtor     D               dtor.c:196  _al_register_destructor          [   0.16917] added dtor for sub_bitmap 0B824C50, func 52C42243
dtor     D               dtor.c:196  _al_register_destructor          [   0.16920] added dtor for sub_bitmap 0B824670, func 52C42243
dtor     D               dtor.c:196  _al_register_destructor          [   0.16923] added dtor for sub_bitmap 0B825230, func 52C42243
dtor     D               dtor.c:196  _al_register_destructor          [   0.16925] added dtor for sub_bitmap 0B8244F8, func 52C42243
dtor     D               dtor.c:196  _al_register_destructor          [   0.16928] added dtor for sub_bitmap 0B8253A8, func 52C42243
dtor     D               dtor.c:196  _al_register_destructor          [   0.16931] added dtor for sub_bitmap 0B824DC8, func 52C42243
dtor     D               dtor.c:196  _al_register_destructor          [   0.16933] added dtor for sub_bitmap 0B824F40, func 52C42243
dtor     D               dtor.c:196  _al_register_destructor          [   0.16937] added dtor for sub_bitmap 0B82C8F0, func 52C42243
dtor     D               dtor.c:196  _al_register_destructor          [   0.16940] added dtor for sub_bitmap 0B82CD58, func 52C42243
dtor     D               dtor.c:196  _al_register_destructor          [   0.16943] added dtor for sub_bitmap 0B82F388, func 52C42243
dtor     D               dtor.c:196  _al_register_destructor          [   0.16945] added dtor for sub_bitmap 0B82EF20, func 52C42243
dtor     D               dtor.c:196  _al_register_destructor          [   0.16948] added dtor for sub_bitmap 0B82E650, func 52C42243
dtor     D               dtor.c:196  _al_register_destructor          [   0.16950] added dtor for sub_bitmap 0B82CED0, func 52C42243
dtor     D               dtor.c:196  _al_register_destructor          [   0.16953] added dtor for sub_bitmap 0B82DA90, func 52C42243
dtor     D               dtor.c:196  _al_register_destructor          [   0.16956] added dtor for sub_bitmap 0B82CA68, func 52C42243
dtor     D               dtor.c:196  _al_register_destructor          [   0.16959] added dtor for sub_bitmap 0B82C778, func 52C42243
dtor     D               dtor.c:196  _al_register_destructor          [   0.16962] added dtor for sub_bitmap 0B82F098, func 52C42243
dtor     D               dtor.c:196  _al_register_destructor          [   0.16966] added dtor for sub_bitmap 0B82CBE0, func 52C42243
dtor     D               dtor.c:196  _al_register_destructor          [   0.16968] added dtor for sub_bitmap 0B82EDA8, func 52C42243
dtor     D               dtor.c:196  _al_register_destructor          [   0.16971] added dtor for sub_bitmap 0B82DD80, func 52C42243
dtor     D               dtor.c:196  _al_register_destructor          [   0.16974] added dtor for sub_bitmap 0B82D4B0, func 52C42243
dtor     D               dtor.c:196  _al_register_destructor          [   0.16976] added dtor for sub_bitmap 0B82DEF8, func 52C42243
dtor     D               dtor.c:196  _al_register_destructor          [   0.16984] added dtor for sub_bitmap 0B82E4D8, func 52C42243
dtor     D               dtor.c:196  _al_register_destructor          [   0.16987] added dtor for sub_bitmap 0B82D048, func 52C42243
dtor     D               dtor.c:196  _al_register_destructor          [   0.16990] added dtor for sub_bitmap 0B82F210, func 52C42243
dtor     D               dtor.c:196  _al_register_destructor          [   0.16993] added dtor for sub_bitmap 0B82E1E8, func 52C42243
dtor     D               dtor.c:196  _al_register_destructor          [   0.16996] added dtor for sub_bitmap 0B82E7C8, func 52C42243
dtor     D               dtor.c:196  _al_register_destructor          [   0.16998] added dtor for sub_bitmap 0B82E940, func 52C42243
dtor     D               dtor.c:196  _al_register_destructor          [   0.17001] added dtor for sub_bitmap 0B82F500, func 52C42243
dtor     D               dtor.c:196  _al_register_destructor          [   0.17003] added dtor for sub_bitmap 0B82E360, func 52C42243
dtor     D               dtor.c:196  _al_register_destructor          [   0.17006] added dtor for sub_bitmap 0B82DC08, func 52C42243
dtor     D               dtor.c:196  _al_register_destructor          [   0.17009] added dtor for sub_bitmap 0B82EAB8, func 52C42243
dtor     D               dtor.c:196  _al_register_destructor          [   0.17011] added dtor for sub_bitmap 0B82EC30, func 52C42243
dtor     D               dtor.c:196  _al_register_destructor          [   0.17014] added dtor for sub_bitmap 0B82D1C0, func 52C42243
dtor     D               dtor.c:196  _al_register_destructor          [   0.17017] added dtor for sub_bitmap 0B82D338, func 52C42243
dtor     D               dtor.c:196  _al_register_destructor          [   0.17019] added dtor for sub_bitmap 0B82D628, func 52C42243
dtor     D               dtor.c:196  _al_register_destructor          [   0.17022] added dtor for sub_bitmap 0B82D7A0, func 52C42243
dtor     D               dtor.c:196  _al_register_destructor          [   0.17025] added dtor for sub_bitmap 0B82D918, func 52C42243
dtor     D               dtor.c:196  _al_register_destructor          [   0.17028] added dtor for sub_bitmap 0B82E070, func 52C42243
dtor     D               dtor.c:196  _al_register_destructor          [   0.17031] added dtor for sub_bitmap 0B8303B0, func 52C42243
dtor     D               dtor.c:196  _al_register_destructor          [   0.17033] added dtor for sub_bitmap 0B82FDD0, func 52C42243
dtor     D               dtor.c:196  _al_register_destructor          [   0.17036] added dtor for sub_bitmap 0B82F678, func 52C42243
dtor     D               dtor.c:196  _al_register_destructor          [   0.17039] added dtor for sub_bitmap 0B82F7F0, func 52C42243
dtor     D               dtor.c:196  _al_register_destructor          [   0.17042] added dtor for sub_bitmap 0B82F968, func 52C42243
dtor     D               dtor.c:196  _al_register_destructor          [   0.17046] added dtor for sub_bitmap 0B82FAE0, func 52C42243
dtor     D               dtor.c:196  _al_register_destructor          [   0.17048] added dtor for sub_bitmap 0B8300C0, func 52C42243
dtor     D               dtor.c:196  _al_register_destructor          [   0.17051] added dtor for sub_bitmap 0B830238, func 52C42243
dtor     D               dtor.c:196  _al_register_destructor          [   0.17054] added dtor for sub_bitmap 0B830528, func 52C42243
dtor     D               dtor.c:196  _al_register_destructor          [   0.17057] added dtor for sub_bitmap 0B82FC58, func 52C42243
dtor     D               dtor.c:227  _al_unregister_destructor        [   0.17060] removed dtor for bitmap 0B391E90
